         0-25     25-30     30-35     35-40       40+  Avg_game_time  Dmg_per_gold    Drag_%      FT_%     Games    Gd/min  Gd_at_15    Gold/M       KDA    O_0-25   O_25-30   O_30-35   O_35-40     O_40+  O_Avg_game_time  O_Dmg_per_gold  O_Drag_%    O_FT_%   O_Games  O_Gd/min  O_Gd_at_15  O_Gold/M     O_KDA      O_WR  O_Winrate        WR   Winrate
64   0.571896  0.269016 -0.725308 -0.206608 -0.298316      -0.205541     -1.454652  0.256781  0.830368  2.960485 -0.477409 -0.495127 -0.419004 -0.464018  0.170769 -2.483790 -1.167727 -2.507517 -1.031554         0.001987        1.538788 -1.081480 -0.888605 -1.414227 -1.825949   -1.515516 -1.292642 -0.841486 -1.149715  -1.683277  0.131656 -0.892353
65  -1.375227  0.389673 -0.846474  0.648500  0.778794       0.592936     -0.520611  0.182200 -0.990056 -0.102086  0.325090 -0.068392 -1.050464 -1.196940  0.607625 -0.794201 -1.082860  0.184738 -0.699004         0.224723       -0.102236  0.044436  1.607672  0.060682  0.288140   -0.184146  0.938571  0.317695  0.741532   0.730891 -0.935489  0.313164
66   1.127197  0.282239 -1.184566 -0.616440  0.936161       1.241699      0.336012  1.058522 -0.990056 -0.612514 -0.093914  0.544503  0.541525 -0.683240  0.937895  1.227272 -0.270252 -0.593501 -0.222180        -0.597685        2.187276 -0.912593 -0.888605 -0.150019 -1.123617   -0.827642 -0.936802 -0.653453 -0.695816  -1.278102  0.957856 -0.086797
67   0.309985  1.115269  1.447863  0.708313  0.086594       0.842460     -1.194992 -1.859442 -1.441979 -1.122943 -0.988736 -1.372465 -0.934845 -1.094200  0.089038 -1.680900 -0.456961 -2.567294 -1.448008         0.130489        0.203912 -0.274573  0.356624  0.482084 -0.080761    0.323318  2.102264  2.092849  1.582759  -0.073832 -1.711462 -0.892353
68  -1.741230 -1.635054 -1.352635 -0.831325 -2.281347       0.085570      1.537803 -1.076346 -0.990056 -1.633371 -1.883558 -1.574854  0.594888  0.550294  0.599021  1.634584  1.197957  0.748679  0.942254         0.627361       -1.741366 -0.734323  0.775580 -0.782123  0.876964    0.443914 -0.782925 -0.504322 -0.897044   1.535613  0.714728 -1.697908
69   1.355530  0.381409 -0.737033 -0.919937  0.172720      -2.426306      0.486625  1.962811  0.830368 -1.463228  2.008208  2.166479  3.263027  2.009594 -1.912658  0.146136 -0.611844  0.183610 -0.813606         1.192766        0.287287  1.067143 -0.888605  2.799798 -0.038195    0.626253  0.073015 -0.824916 -0.014967  -0.073832  1.564222  1.524314
70  -1.487714  0.607848 -0.707719  0.017138 -0.331278       0.301824     -0.038040  0.042362  1.740580 -0.442371  0.232767 -0.257416 -0.036571  0.672665  0.678841  0.392534  0.378985  0.387757  0.944301         1.192766        0.287287  1.067143 -0.888605  0.060682 -0.038195    0.626253 -1.148382 -0.670023 -0.847115  -0.073832  0.168781  0.718758
71   0.635275  0.412813 -1.317458 -0.177809  0.035556      -2.426306      0.486625  1.962811  0.830368 -0.782657  2.008208  2.166479  1.190772  0.842154 -2.164543 -2.545809 -2.024890 -0.986004 -1.460286        -0.297849       -1.577443  0.260237  0.775580  0.482084 -0.421285   -0.424371 -0.600196 -0.275224  0.084135  -0.878554  1.564222  1.524314
72   0.278925 -1.127632  1.125406  0.357187  2.810736       0.692746     -1.612063 -0.731411  0.830368 -0.782657  0.822214  0.364071 -0.721393 -0.763731  0.170769 -0.878010 -1.473251 -1.751836 -2.074224         0.130489        0.203912 -0.274573  0.356624  2.589097 -0.080761    0.323318  0.573114  0.629644  0.955622  -0.073832 -1.105096  1.524314
73   1.059621  0.832634  1.139086  1.531299  0.286492      -0.496653      2.160533 -0.908540 -0.990056 -0.952800 -1.180483 -0.894177  1.164091  0.780641  0.814581  0.228269  0.429905  0.490394 -0.011395         0.781562       -0.751877 -1.869622 -1.301742 -1.203525 -0.932072   -1.310987 -1.311876 -1.132543 -1.590754  -0.878554  0.666685 -1.292314
74   0.447236 -0.821857  0.697416  1.004056  0.114240       0.592936     -0.011093  0.182200 -0.990056 -0.442371  0.325090 -0.068392  0.354756  0.856550  0.585638  0.407620  0.563572  0.470092  1.304477         0.001987        1.538788 -1.081480 -0.888605 -0.150019 -1.825949   -1.515516 -1.148382 -0.790336 -0.645130  -1.683277  1.176235  0.313164
75   0.820375 -0.454927 -0.180061 -2.378716 -0.728947       1.241699      0.336012  1.058522 -0.990056 -1.122943 -0.093914  0.544503 -1.219446 -1.112523  0.260148 -0.576297  0.151964  0.058415 -1.111365         0.627361       -1.741366 -0.734323  0.775580 -0.360720  0.876964    0.443914  1.505992  2.675682  1.372453   1.535613 -1.298726 -0.086797
76   0.674310 -0.081386  0.988605 -2.188200 -1.766716       0.842460     -0.661877 -1.859442 -1.441979 -0.612514 -0.988736 -1.372465 -0.054359 -1.013710 -1.670810 -0.427117 -0.896151  0.627996 -0.511753        -2.585172        0.444130  1.977259  0.775580  0.271383  2.061705    2.265383  2.092647  1.199509  2.002616   1.535613 -1.529479 -0.892353
77   0.509776  0.034313  1.139086  1.246632  0.141885       0.085570      1.537803 -1.076346 -0.990056 -0.272229 -1.883558 -1.574854 -0.712500  0.533934  0.477142  1.192072  1.972374  0.738528 -1.307825         0.224723       -0.102236  0.044436  1.607672  0.060682  0.288140   -0.184146 -0.513641  0.115973 -0.708676   0.730891 -0.449960 -1.697908
78  -1.557809 -0.342534 -1.008680  0.842339  0.398137      -0.205541     -1.454652  0.256781  0.830368  2.450057 -0.477409 -0.495127  0.150198 -0.572648  0.567476  1.483727  1.531062  1.054335  0.883930         0.524559       -0.074175  0.185176 -0.888605 -0.992824  0.380366    0.006877 -0.744456 -0.592936 -1.086169   0.325716  0.405358 -0.892353
79  -1.820139 -2.350733 -2.042499 -1.586744 -1.684843       0.210332      0.255948 -0.274606  0.372079  1.939628 -0.136524  0.244738  1.439799  1.745873  0.504863 -0.566240  0.081948  0.939291 -0.784955        -0.597685        2.187276 -0.912593 -0.888605 -1.624928 -1.123617   -0.827642 -1.427284 -1.115973 -0.897044  -1.278102  0.556767 -0.086797
80   0.510196 -1.539189 -1.499207 -2.565909  0.888313       0.301824     -0.038040  0.042362  1.740580 -0.782657  0.232767 -0.257416 -0.587987 -0.792524 -1.920305 -1.171341  0.228345  1.297958  0.613798        -0.297849       -1.577443  0.260237  0.775580  1.324889 -0.421285   -0.424371 -0.138566 -0.007942  1.029758  -0.878554 -1.590625  0.718758
81  -1.486035  0.459092  0.498078  1.321953  1.003148      -2.426306      0.486625  1.962811  0.830368 -0.272229  2.008208  2.166479  2.275815  0.647798  0.415007 -0.505898 -1.010722  0.948314 -0.716399         0.130489        0.203912 -0.274573  0.356624  0.060682 -0.080761    0.323318  0.159570 -0.887594 -0.561159  -0.073832  1.564222  1.524314
82   0.325935 -0.083039 -0.291455  0.227592  0.234391       0.592936     -0.011093  0.182200 -0.990056  0.408343  0.325090 -0.068392  0.070154  0.255162  0.729026  2.328522 -0.314808 -0.300251 -1.161504         0.627361       -1.741366 -0.734323  0.775580 -0.571422  0.876964    0.443914 -0.705987 -0.584291 -1.023380   1.535613  0.581517  0.313164
83   0.333070 -0.160722  0.660284 -1.022949 -1.809247       0.842460     -0.661877 -1.859442 -1.441979 -0.952800 -0.988736 -1.372465 -0.997101 -1.105979  0.725203  0.436115 -0.032623 -1.675140  0.506359         1.192766        0.287287  1.067143 -0.888605  1.114188 -0.038195    0.626253  0.823164 -0.005781  0.792218  -0.073832 -1.893444 -0.892353
84   0.781760 -1.165648  0.064226 -0.976427 -0.855478       0.085570      1.537803 -1.076346 -0.990056 -0.442371 -1.883558 -1.574854 -1.121614  0.406327 -1.828059 -0.113672  0.128625  1.343073  1.066065        -0.597685        2.187276 -0.912593 -0.888605  1.746292 -1.123617   -0.827642 -0.167418 -0.037480  0.820208  -1.278102 -0.813924 -1.697908
85  -1.209853 -0.276421 -0.236735  0.220946 -0.283430       1.241699      0.336012  1.058522 -0.990056  0.748629 -0.093914  0.544503 -0.223341 -0.755224  0.495304  1.141787  1.388909  0.754319  0.736585         0.524559       -0.604768  0.185176 -0.888605 -0.360720  0.380366    0.006877 -0.100097 -0.353031 -0.140545   0.325716 -0.255602 -0.086797
86  -1.820139 -2.773859 -0.815205 -0.799203 -1.104288      -0.496653      2.160533 -0.908540 -0.990056  1.088914 -1.180483 -0.894177  0.141305  0.439046  0.317025 -0.435498  0.480826  1.154717  0.809235         0.224723       -0.102236  0.044436  1.607672 -0.571422  0.288140   -0.184146 -0.590579 -0.520892 -1.023380   0.730891 -0.032856 -1.292314
87  -1.274072 -0.640045 -0.021763  1.032855  1.213679       0.210332      0.255948 -0.274606  0.372079 -0.102086 -0.136524  0.244738  1.448692  1.245915  0.434125 -0.465670  0.707847 -0.463794  1.193969         0.001987        1.538788 -1.081480 -0.888605 -0.360720 -1.825949   -1.515516 -0.811777 -0.448128 -0.960590  -1.683277  0.727103 -0.086797
88   0.772946  1.849129  1.834813  1.059439  0.880870       0.692746     -1.612063 -0.731411  0.830368 -0.782657  0.822214  0.364071 -0.641349 -0.724467  0.317503 -0.066739  1.136428 -1.339031  0.418361        -2.585172        0.444130  1.977259  0.775580 -0.360720  2.061705    2.265383  2.188820  0.337867  2.002616   1.535613 -1.711462  1.524314
89  -1.765574 -0.846650 -1.026268 -1.296539 -1.843272      -0.205541     -1.454652  0.256781  0.830368  1.429200 -0.477409 -0.495127  0.203561 -0.655756  0.608103  0.726094  1.993591  0.448663  2.500632         0.781562       -0.751877 -1.869622 -1.301742 -0.782123 -0.932072   -1.310987  0.515410 -0.611667 -1.590754  -0.878554  0.223375 -0.892353
90  -1.102403 -0.139235 -0.836702  0.811325  0.652263      -0.496653      2.160533 -0.908540 -0.990056  1.088914 -1.180483 -0.894177  0.256924 -0.372403  0.605713  0.843427  0.975180  0.062927 -0.345990         0.001987        1.538788 -1.081480 -0.888605 -0.571422 -1.825949   -1.515516 -0.946419 -0.878949 -0.708676  -1.683277  0.184067 -1.292314
91   0.375882  0.490496  1.058960  0.599763  0.228011      -0.205541     -1.454652  0.256781  0.830368 -0.442371 -0.477409 -0.495127  0.639357  0.641909  0.725203  0.461258 -0.333903  0.937035  1.435451         0.524559       -0.074175  0.185176 -0.888605 -0.782123  0.380366    0.006877 -0.504023 -0.650571 -0.582341   0.325716  0.909085 -0.892353
92   0.553008 -0.102873  0.134580 -0.753789  1.881423       1.241699      0.336012  1.058522 -0.990056  0.578486 -0.093914  0.544503 -0.641349 -0.294530  0.743843  0.605409  1.161888 -0.401761 -0.737887        -0.597685        2.187276 -0.912593 -0.888605  0.692786 -1.123617   -0.827642  0.149953  0.553998  0.048579  -1.278102  0.347851 -0.086797
93  -1.867569 -0.593766 -0.457570  0.624131  0.719250       0.210332      0.255948 -0.274606  0.372079  1.599343 -0.136524  0.244738  0.710507  0.747921  0.652075 -0.068415  0.224101 -0.992771  0.638355        -0.297849       -1.577443  0.260237  0.775580  0.482084 -0.421285   -0.424371 -0.715604 -0.338622 -0.241916  -0.878554  0.617185 -0.086797
94   0.542095  0.469009 -0.285592  0.475706 -0.500340       0.210332      0.255948 -0.274606  0.372079 -0.442371 -0.136524  0.244738  0.514844  0.113158  0.689834 -0.826048 -0.514247 -0.451387  3.147312         0.524559       -0.604768  0.185176 -0.888605 -0.150019  0.380366    0.006877 -0.321295 -0.879670 -1.149715   0.325716 -0.449960 -0.086797
95   0.600018 -0.464844 -0.326632  0.492321  1.052059       0.592936     -0.520611  0.182200 -0.990056  0.408343  0.325090 -0.068392  0.363649  0.030704 -1.884936 -1.343988 -0.599114  1.018243 -0.438081         0.130489        0.203912 -0.274573  0.356624 -0.992824 -0.080761    0.323318  0.726991 -0.056932  0.187019  -0.073832  0.690706  0.313164
96   0.600018 -0.464844 -0.326632  0.492321  1.052059       0.592936     -0.011093  0.182200 -0.990056  0.068057  0.325090 -0.068392  0.372543  0.086982 -1.912658 -0.386889  0.610249  1.207727 -0.651936         0.130489        0.203912 -0.274573  0.356624 -0.782123 -0.080761    0.323318  0.900102  0.577052  0.565268  -0.073832  0.690706  0.313164
97   1.027302 -0.228488 -0.821068 -0.413739  0.913832       0.210332      0.255948 -0.274606  0.372079 -1.293086 -0.136524  0.244738  0.256924  0.132135 -1.912658 -0.251119 -0.253279  0.365199 -0.153623         0.524559       -0.074175  0.185176 -0.888605 -0.992824  0.380366    0.006877  1.188621 -0.661377  0.035719   0.325716  1.127464 -0.086797
98  -1.309749 -0.332617  0.373004  0.649607  0.166341      -2.426306      0.486625  1.962811  0.830368  0.578486  2.008208  2.166479  1.795550  2.155524  0.340445  1.802202  0.913651  0.110298 -1.459263        -0.297849       -1.577443  0.260237  0.775580 -0.782123 -0.421285   -0.424371 -0.003924 -0.796819 -0.266881  -0.878554  1.418636  1.524314
99   0.278925  0.802883 -0.105797  0.863385  0.710744      -0.205541     -1.454652  0.256781  0.830368  0.238200 -0.477409 -0.495127 -0.410111 -0.376329 -1.550842 -0.162281  0.603884  0.208424  0.732493        -2.585172        0.444130  1.977259  0.775580  0.271383  2.061705    2.265383  2.486956  2.100054  1.851316   1.535613  0.249581 -0.892353
100  0.510196 -1.258207 -1.669230 -2.868298 -0.563074      -0.205541     -1.454652  0.256781  0.830368 -0.102086 -0.477409 -0.495127 -1.166083 -1.213955  0.908739  0.923883  1.208566  1.008092  1.074251        -2.585172        0.444130  1.977259  0.775580 -1.414227  2.061705    2.265383  1.938770  1.927149  1.851316   1.535613 -1.024296 -0.892353
101  0.673890  0.351658 -0.475158 -0.214362 -0.844846       0.592936     -0.011093  0.182200 -0.990056 -0.102086  0.325090 -0.068392  0.336968  0.272176  0.542144  0.989254  0.062853  0.252411  0.380502         1.192766        0.287287  1.067143 -0.888605 -0.782123 -0.038195    0.626253 -0.013541  0.157758 -0.140545  -0.073832  0.569870  0.313164
102  0.278505 -1.061519 -1.041903 -2.441852  0.130189       1.241699      0.336012  1.058522 -0.990056  0.068057 -0.093914  0.544503 -1.246127 -0.956123  1.252870  1.441823 -0.548194  0.586264  2.095433         0.524559       -0.074175  0.185176 -0.888605 -1.414227  0.380366    0.006877  0.342299 -0.168599 -0.014967   0.325716 -1.108008 -0.086797
103  1.365183  0.369839 -0.387215 -0.891138 -0.648137       0.592936     -0.011093  0.182200 -0.990056 -1.293086  0.325090 -0.068392  1.030684 -0.583772  0.263494  0.191393  0.200763 -0.224683  2.251987         1.192766        0.287287  1.067143 -0.888605  0.060682 -0.038195    0.626253  0.034545 -0.351590  0.413968  -0.073832 -0.012474  0.313164
104  0.724677  0.665697  0.449221  0.897722  0.841528      -0.205541     -1.454652  0.256781  0.830368  0.748629 -0.477409 -0.495127 -0.694712 -0.315471  0.260626 -2.410038 -1.345949 -2.628200  0.022372         0.224723       -0.102236  0.044436  1.607672 -0.360720  0.288140   -0.184146  0.198039  0.618837 -0.582341   0.730891  0.229927 -0.892353
105  0.724677  0.665697  0.449221  0.897722  0.841528      -0.205541     -1.454652  0.256781  0.830368  0.748629 -0.477409 -0.495127 -0.694712 -0.315471  0.260626 -2.410038 -1.345949 -2.628200  0.022372         0.224723       -0.102236  0.044436  1.607672 -0.360720  0.288140   -0.184146  0.198039  0.618837 -0.582341   0.730891  0.229927 -0.892353
106  0.870743  1.875575  0.312421  0.938705  1.759145       0.301824     -0.038040  0.042362  1.740580 -1.973657  0.232767 -0.257416 -0.267810 -0.846839  0.607625 -0.385213  0.434149  0.764470  0.119579        -0.297849       -1.577443  0.260237  0.775580  2.378395 -0.421285   -0.424371 -0.061628 -0.128255  0.934440  -0.878554 -1.347497  0.718758
107  0.547551  1.268983  0.644650  0.753727 -0.016545      -0.205541     -1.454652  0.256781  0.830368  2.279914 -0.477409 -0.495127  0.070154 -0.433262  0.621485 -0.715420 -1.301394 -3.091760 -0.831001         0.224723       -0.102236  0.044436  1.607672 -1.414227  0.288140   -0.184146  0.977041  0.487718  0.111369   0.730891  0.189163 -0.892353
108  0.637793  0.692143  1.670653  0.953104  0.015354      -0.205541     -1.454652  0.256781  0.830368  1.088914 -0.477409 -0.495127 -0.196660 -0.385491  0.434125  0.365716  0.395958 -0.149115 -0.843280         0.224723       -0.102236  0.044436  1.607672  0.482084  0.288140   -0.184146  0.515410  1.345757  0.236948   0.730891  0.484702 -0.892353
109  0.574414 -0.983835 -0.176152 -2.498342  0.021734      -2.426306      0.486625  1.962811  0.830368  0.068057  2.008208  2.166479  1.840019  1.412131  0.504863 -0.678544 -0.125977  0.796050  0.212692         0.130489        0.203912 -0.274573  0.356624 -1.835629 -0.080761    0.323318 -0.109714 -0.790336 -0.645130  -0.073832  1.564222  1.524314
110  0.950491  0.806188 -0.834748 -0.040460  1.019097       0.210332      0.255948 -0.274606  0.372079 -0.102086 -0.136524  0.244738  0.968428  0.548330  0.507731 -0.799229  0.697238 -1.072851 -1.501216        -2.585172        0.444130  1.977259  0.775580  0.692786  2.061705    2.265383  2.410018  1.435091  1.851316   1.535613  0.087253 -0.086797
111 -1.788660  0.240918 -0.525970  0.052583 -0.807631       0.210332      0.255948 -0.274606  0.372079 -0.612514 -0.136524  0.244738 -0.863694 -0.511135  0.630089 -1.506577 -1.558118 -2.977844 -0.127020        -2.585172        0.444130  1.977259  0.775580  0.060682  2.061705    2.265383  2.679302  1.937235  2.002616   1.535613 -0.364792 -0.086797
112  0.854373  1.549966  1.676515 -0.047106  2.560864      -2.426306      0.486625  1.962811  0.830368 -1.122943  2.008208  2.166479  1.626568  0.820559  0.178895  1.205482  0.890312 -1.004050 -2.222592         0.130489        0.203912 -0.274573  0.356624 -0.992824 -0.080761    0.323318  0.486558  1.015077  0.615954  -0.073832  1.564222  1.524314
113  0.325935 -0.111137  0.808810  0.905475 -0.133506       0.592936     -0.011093  0.182200 -0.990056  0.238200  0.325090 -0.068392  0.594888  0.326491 -1.710959  0.090822 -0.558802  0.488138  0.149252         0.224723       -0.102236  0.044436  1.607672 -0.571422  0.288140   -0.184146  0.149953 -0.280267 -0.267637   0.730891  0.508724  0.313164
114  0.325935 -0.111137  0.808810  0.905475 -0.133506       0.592936     -0.011093  0.182200 -0.990056  0.238200  0.325090 -0.068392  0.594888  0.326491 -1.710959  0.090822 -0.558802  0.488138  0.149252         0.224723       -0.102236  0.044436  1.607672 -0.571422  0.288140   -0.184146  0.149953 -0.280267 -0.267637   0.730891  0.508724  0.313164
115  0.325935 -0.640045 -0.639319  0.469060  1.141375       0.592936     -0.011093  0.182200 -0.990056  0.578486  0.325090 -0.068392  0.248030  0.291808 -1.784564  0.912150 -1.545388  0.477987 -1.115458         0.224723       -0.102236  0.044436  1.607672 -0.992824  0.288140   -0.184146 -0.148183  0.211791  0.236948   0.730891  0.508724  0.313164
116  0.819956  1.087171  0.228386  0.617486 -1.030921       0.301824     -0.038040  0.042362  1.740580 -0.612514  0.232767 -0.257416  1.706612  0.692297  1.252870  0.997635 -1.568727 -0.415295  0.444965         0.524559       -0.074175  0.185176 -0.888605 -0.992824  0.380366    0.006877 -0.273208 -0.336461 -0.266881   0.325716  0.714728  0.718758
117  0.775464 -0.559056  0.097449 -0.495706  3.222228       0.592936     -0.011093  0.182200 -0.990056 -1.122943  0.325090 -0.068392  0.523738 -0.583772 -1.994389  0.798170  0.207128  0.842293 -0.317340         0.224723       -0.102236  0.044436  1.607672 -0.571422  0.288140   -0.184146 -0.648283 -0.463978 -0.708676   0.730891  0.108363  0.313164
118  0.563921  2.379690  0.769725  0.953104 -0.029304       0.210332      0.255948 -0.274606  0.372079 -1.122943 -0.136524  0.244738 -1.281703 -0.960704 -1.655515  0.144460 -0.386945  0.660704  0.750911         0.524559       -0.074175  0.185176 -0.888605  0.060682  0.380366    0.006877 -0.378998 -0.368160  0.351179   0.325716 -0.813924 -0.086797
119  0.557205  1.381376 -0.459524 -0.664069 -0.303632       0.210332      0.255948 -0.274606  0.372079  0.068057 -0.136524  0.244738 -0.774756 -1.139354  0.621008  0.022099  0.866973  1.017115  0.188135         0.524559       -0.074175  0.185176 -0.888605  0.060682  0.380366    0.006877 -0.023158  0.319856  0.338318   0.325716 -0.762241 -0.086797
120 -1.741230 -2.061486 -2.177345 -0.952059 -0.863985       0.210332      0.255948 -0.274606  0.372079 -0.272229 -0.136524  0.244738 -0.730287  0.039866  1.172095  0.498134  0.349281 -0.272054  0.850164         0.524559       -0.074175  0.185176 -0.888605 -1.624928  0.380366    0.006877  1.467523 -0.458935 -0.393216   0.325716 -0.910739 -0.086797
121 -1.819720 -0.549139 -0.611959  0.522227  1.332767       0.592936     -0.011093  0.182200 -0.990056 -0.782657  0.325090 -0.068392  0.568207 -0.437842  0.241985 -1.295378 -0.660643  1.053207  1.776186         0.130489        0.203912 -0.274573  0.356624 -2.046330 -0.080761    0.323318 -0.504023 -0.299719 -0.266881  -0.073832 -0.146413  0.313164
122  0.767489  0.110343  0.589930  0.171101  0.842591      -2.426306      0.486625  1.962811  0.830368 -0.612514  2.008208  2.166479  2.080152  1.135977 -1.136929 -0.826048 -0.802797  0.859212  1.973669         0.524559       -0.074175  0.185176 -0.888605 -0.150019  0.380366    0.006877 -0.811777 -0.691636 -0.720780   0.325716  1.321821  1.524314
123  0.725517 -0.054940 -1.284235  0.031537  0.170594      -2.426306      0.486625  1.962811  0.830368 -0.442371  2.008208  2.166479  1.840019  1.123543 -1.498267  0.007013  0.325943  0.277224  0.267947         0.524559       -0.074175  0.185176 -0.888605  0.060682  0.380366    0.006877 -0.465554 -0.592936 -0.140545   0.325716  1.564222  1.524314
124  0.781340 -0.468150  0.574296  0.730466  0.845781       0.592936     -0.011093  0.182200 -0.990056 -0.272229  0.325090 -0.068392 -0.587987 -0.185246 -1.638787  1.233977 -0.698834  0.365199 -0.012418        -2.585172        0.444130  1.977259  0.775580 -0.360720  2.061705    2.265383  1.294411  1.184379  2.002616   1.535613 -0.328395  0.313164
