         0-25     25-30     30-35     35-40       40+  Avg_game_time  Dmg_per_gold    Drag_%      FT_%     Games    Gd/min  Gd_at_15    Gold/M       KDA    O_0-25   O_25-30   O_30-35   O_35-40     O_40+  O_Avg_game_time  O_Dmg_per_gold  O_Drag_%    O_FT_%   O_Games  O_Gd/min  O_Gd_at_15  O_Gold/M     O_KDA      O_WR  O_Winrate        WR   Winrate
147  0.359933 -0.181305  0.263376  0.747939 -0.143098       0.828653     -0.617424 -1.778592 -1.416936 -0.376326 -0.942232 -1.316665  0.208319 -0.246624 -1.939566  0.166738 -0.068469  1.177559  1.045120        -0.318321       -1.584414  0.304909  0.838320 -0.255076 -0.371925   -0.390373  0.780523 -0.620620 -0.438510  -0.819046 -0.263205 -0.862958
148 -1.627732  0.133968 -0.310380  0.422039  0.348107       0.289037     -0.608178  0.079102  1.691927 -1.142320  0.249320 -0.223861  0.451055  0.139653  1.121103  2.797230  2.763929  1.318330 -0.251431         0.116801        0.328725 -0.223223  0.412803 -1.189513 -0.032561    0.357436 -1.143156 -0.891749 -1.297176  -0.023516  0.390142  0.698624
149 -1.344201  0.441589  0.017480  0.798336  0.778411      -0.507935     -0.637351 -0.849745 -0.975477  0.559889 -1.129278 -0.847919 -0.697273 -0.049802  0.618705 -0.374275  0.083871 -0.022995 -0.296599         0.621541       -1.302547 -0.677230  0.838320 -1.189513  0.921900    0.478050  1.838043  0.215591  1.904459   1.567546 -0.609349 -1.250623
150  0.359933  0.528825  1.315881  1.415418 -0.165063       0.073190     -0.297880 -1.013659 -0.975477 -0.120995 -1.815113 -1.515016 -0.613249  0.437519 -1.586980  0.454791 -0.275351  0.585866  0.351163         1.195902        0.053669  1.101739 -0.851929 -0.138271  0.009860    0.660419 -0.216567 -0.720910 -0.889151  -0.023516  0.019768 -1.643749
151  0.734885 -0.303741 -0.425876 -0.967797  2.674344      -0.217372     -1.470182  0.288548  0.802792  0.219447 -0.443443 -0.456830 -0.426529 -0.925505  0.987989  1.535354  1.005435  0.512619 -0.012241         0.212527       -0.688160  0.091803  1.683445 -1.423122  0.335084   -0.150109  0.287014 -0.327359  0.544376   0.772015 -1.755952 -0.862958
152  0.602177  0.870115 -1.010808 -0.070731  0.612679      -2.433951      0.617977  1.955009  0.802792 -0.376326  1.981226  2.151677  3.046464  4.319241  0.503244  0.394841 -0.138057 -0.383504  0.040114        -0.013736       -0.365533 -1.020052 -0.851929  0.796166 -1.771801   -1.481691 -1.415089 -0.509956 -0.545503  -1.614577  1.819717  1.479415
153  0.306850 -1.243438 -0.893449 -1.909659 -2.898641       1.227139      0.105301  1.071694 -0.975477 -0.546547 -0.069351  0.562060  0.367031 -0.603431  0.945049  0.849584  1.266858  0.992154  1.536845         0.517112        0.152251  0.230785 -0.851929  1.146579  0.426995    0.040944 -0.287068 -0.291392 -0.474779   0.371468  0.122746 -0.082167
154  0.366674 -0.302210  0.511133  0.321245 -0.460585       0.197717      0.369847 -0.230514  0.355116 -0.631658 -0.110917  0.268275  0.833831  0.695388  0.796668  0.871517  1.520758  1.314896 -0.072808        -0.622906       -0.718491 -0.853274 -0.851929 -0.255076 -1.071863   -0.793707  0.428016  0.820789  0.105523  -1.214030  0.378892 -0.082167
155 -1.178211  0.602286  0.779383  1.136555  0.136450      -0.217372      0.622135  0.288548  0.802792 -0.546547 -0.443443 -0.456830 -0.165121 -0.689212  0.388260  1.041132  1.270619 -0.106541 -1.187657         1.195902        0.053669  1.101739 -0.851929 -1.189513  0.009860    0.660419  0.226584 -0.079746  0.469118  -0.023516 -0.866361 -0.862958
156 -1.515246  0.205899 -0.220963  0.650505  0.019639       0.828653     -0.617424 -1.778592 -1.416936 -0.120995 -0.942232 -1.316665 -0.426529 -0.525544  0.097699  0.250083  1.407914  1.234783 -0.839652        -2.641869        0.586714  2.000489  0.838320 -0.021467  2.102604    2.299808  2.845204  3.218758  2.268054   1.567546 -0.341088 -0.862958
157 -1.047189  1.812873  1.107243  1.102957  0.602695       0.289037     -0.608178  0.079102  1.691927 -1.142320  0.249320 -0.223861  1.281959 -0.152949  0.784740  1.908215  1.415437  0.577855  0.762815         1.195902        0.053669  1.101739 -0.851929 -1.656731  0.009860    0.660419 -0.307211 -0.279634 -0.740449  -0.023516  1.328192  0.698624
158  0.549937  1.292520  1.762963  1.315744  1.841691      -0.507935     -0.297597 -0.849745 -0.975477 -0.461437 -1.129278 -0.847919 -0.109105 -0.125057  0.247990  0.071695  1.624199  0.947520 -0.298653        -0.318321        0.591038  0.304909  0.838320  0.095338 -0.371925   -0.390373  1.737326  0.165792  0.509014  -0.819046 -0.763383 -1.250623
159  0.448826  0.291605  1.150088  1.865631  0.945141       0.197717      0.369847 -0.230514  0.355116 -0.546547 -0.110917  0.268275 -0.715945 -0.547121  0.908789  0.270554  1.343968 -0.162621  1.611784         0.517112        0.152251  0.230785 -0.851929 -0.021467  0.426995    0.040944  0.307157  0.908629  0.997737   0.371468 -1.294715 -0.082167
160 -1.504293 -1.880105 -1.821144 -0.002415  0.806366       0.679221     -1.199086 -0.676724  0.802792  0.304557  0.824313  0.385228 -0.062425 -0.264517  0.730349  2.453614  1.774658  1.219905  0.382986        -0.013736       -0.365533 -1.020052 -0.851929 -1.072708 -1.771801   -1.481691 -0.256853  0.018469 -0.498354  -1.614577  0.498312  1.479415
161  0.731093  0.599225  1.183619  1.226150  0.713516      -2.433951      0.617977  1.955009  0.802792 -0.461437  1.981226  2.151677  2.028840  3.934542 -1.743950  0.488421 -0.111726  0.664835  0.668371        -0.622906       -0.365238 -0.853274 -0.851929 -1.072708 -1.071863   -0.793707 -1.012225 -0.669728 -1.083189  -1.214030  1.881158  1.479415
162  0.530978  0.300787  0.647121  0.482515  0.446947       0.579600      0.200116  0.215697 -0.975477  0.815220  0.339379 -0.038608 -0.323833  0.276482  0.653057 -0.346493 -1.326686  0.572132  0.804904         0.621541       -1.302547 -0.677230  0.838320 -0.605490  0.921900    0.478050  0.931597 -0.033405  0.770150   1.567546 -0.170612  0.305499
163 -1.528728 -2.043864 -1.184052  0.126377  0.879248       0.289037     -0.608178  0.079102  1.691927 -0.376326  0.249320 -0.223861  0.348359 -0.365560  0.728918  0.567380  1.526400  0.224212 -0.439292         0.778185       -0.697773 -1.798351 -1.271536 -0.255076 -0.880970   -1.277129  0.035223 -0.696011 -1.383314  -0.819046  0.228319  0.698624
164  0.309378 -0.709310  0.412403  0.330204 -0.171053       0.073190     -0.297880 -1.013659 -0.975477  0.049226 -1.815113 -1.515016 -0.407857 -0.108217 -1.749675  0.460639  0.309560  1.559814 -0.057410         0.116801        0.328725 -0.223223  0.412803  1.146579 -0.032561    0.357436 -0.015135 -0.432490  0.382980  -0.023516 -0.918283 -1.643749
165 -1.275951 -0.542491 -1.439261 -0.594859 -0.020297       0.073190     -0.297880 -1.013659 -0.975477 -1.057210 -1.815113 -1.515016 -0.771961 -0.642901  0.722715  0.491346  0.670663  0.625922  1.527605        -0.622906       -0.365238 -0.853274 -0.851929  0.796166 -1.071863   -0.793707  0.669735  0.539285  0.217050  -1.214030 -1.236736 -1.643749
166  0.442085  0.687992  1.338235  1.278786  0.326143       0.579600      0.200116  0.215697 -0.975477  1.070552  0.339379 -0.038608  0.843167 -0.097692  0.781400  0.046838 -0.926088 -1.315107 -1.139409        -0.318321        0.591038  0.304909  0.838320 -0.955904 -0.371925   -0.390373  0.699950 -0.287934  1.034913  -0.819046  0.262069  0.305499
167  0.357405 -0.346593 -0.347636 -0.933079 -1.929209       0.197717      0.369847 -0.230514  0.355116 -0.120995 -0.110917  0.268275 -0.249145 -0.511861 -1.729637  1.161032  0.119605  0.585866 -0.861210         1.195902        0.053669  1.101739 -0.851929 -0.255076  0.009860    0.660419 -0.357570 -0.074213  0.655903  -0.023516 -0.669059 -0.082167
168  0.832204 -0.346593  0.716046  0.628106  2.214089      -2.433951      0.617977  1.955009  0.802792 -1.567873  1.981226  2.151677  0.208319  0.687494  0.946958  0.504505  1.272500 -0.470484  0.921932         0.212527       -0.688160  0.091803  1.683445 -1.189513  0.335084   -0.150109 -0.518715 -0.424882 -0.060407   0.772015  1.111852  1.479415
169  0.306850 -2.167830 -1.124441 -2.326274  0.109493       0.679221     -1.199086 -0.676724  0.802792 -0.546547  0.824313  0.385228  0.637775 -0.227679  0.687886 -0.555587  0.012403 -0.195810  0.024715         0.778185       -2.017534 -1.798351 -1.271536 -0.021467 -0.880970   -1.277129 -0.820864 -0.431798 -1.095884  -0.819046  0.534657  1.479415
170  0.602177 -2.066820 -1.090910 -1.135786  2.008422      -0.507935     -0.297597 -0.849745 -0.975477 -0.035884 -1.129278 -0.847919 -0.417193 -0.025067  0.829588  0.767701  0.576625  1.154670  1.038961         0.517112        0.152251  0.230785 -0.851929 -0.955904  0.426995    0.040944  0.367587 -0.330817 -0.135665   0.371468 -0.137728 -1.250623
171 -1.822791  0.334457 -0.710890 -0.308157 -1.507891       0.289037     -0.608178  0.079102  1.691927 -0.461437  0.249320 -0.223861 -0.025081 -0.336089  0.722715  0.712137  1.281904  0.422206  1.039987        -0.013736       -0.365533 -1.020052 -0.851929 -0.605490 -1.771801   -1.481691  0.448160 -0.366091 -0.060407  -1.614577 -0.213014  0.698624
172  0.741625  3.644823  3.553153  1.407579  0.965109      -0.217372      0.622135  0.288548  0.802792 -1.312541 -0.443443 -0.456830  1.646064  1.311643  0.686455  1.294092  1.552731  0.583577 -0.060490        -2.641869        0.586714  2.000489  0.838320 -1.656731  2.102604    2.299808  0.941669 -0.232602  0.469118   1.567546  0.592636 -0.862958
173 -1.373270 -0.940408 -0.740696  0.131976 -0.173050       0.679221     -1.199086 -0.676724  0.802792  0.049226  0.824313  0.385228  0.339023  0.351211  0.587216  2.207965  0.954655  1.091724  0.062698         1.195902        0.053669  1.101739 -0.851929 -0.955904  0.009860    0.660419 -0.186352 -0.570130 -0.723221  -0.023516  1.046950  1.479415
174  0.955643  1.064482  0.783108  0.077100  0.857284       0.828653     -1.886750 -1.778592 -1.416936 -1.057210 -0.942232 -1.316665  0.880511 -0.492390  0.052374  0.717986  0.476946  1.404165  0.669398         0.116801        0.328725 -0.223223  0.412803 -0.255076 -0.032561    0.357436  0.599234 -0.304534 -0.428536  -0.023516  0.318317 -0.862958
175 -1.269632 -0.127739 -0.321557 -0.249920 -1.519871       0.289037      0.214077  0.079102  1.691927 -1.227431  0.249320 -0.223861  0.572423 -0.325564  0.602006  2.680255  2.286220  1.408743  1.738051        -0.318321        0.591038  0.304909  0.838320 -0.722294 -0.371925   -0.390373  0.266871  0.117376 -0.264420  -0.819046  0.967337  0.698624
176  0.733199 -0.146104 -0.725793 -0.268959  1.170777       0.679221     -1.199086 -0.676724  0.802792  0.134337  0.824313  0.385228  0.609767  0.150179  0.391600  0.630254  0.659378  0.886863  0.886003         0.116801        3.049238 -0.223223  0.412803 -1.072708 -0.032561    0.357436 -1.646736  0.764073 -0.853789  -0.023516  1.118775  1.479415
177  0.799764  0.010002  0.907919  0.354843  0.062569       0.828653     -0.617424 -1.778592 -1.416936 -0.546547 -0.942232 -1.316665 -0.631921 -0.497652  0.828634  1.193200  1.278142  1.351519  0.932198        -0.622906       -0.202327 -0.853274 -0.851929 -0.955904 -1.071863   -0.793707  0.699950  1.336072  1.072995  -1.214030 -1.665089 -0.862958
178 -1.192535  0.784410  1.362452  0.247329 -0.548443       0.197717      2.986394 -0.230514  0.355116  0.815220 -0.110917  0.268275  0.451055  0.035453  0.678344  0.796945  0.896352  0.015917  0.236187        -2.641869        0.586714  2.000489  0.838320 -0.021467  2.102604    2.299808  0.921526  0.381588  0.505387   1.567546  0.857436 -0.082167
179  1.269507  2.764814  1.770414  0.844253  0.610682       0.579600      0.082600  0.215697 -0.975477 -0.631658  0.339379 -0.038608  0.703127 -0.407661  0.259917  0.777936  1.686264  1.625049  2.214377         0.212527        0.166766  0.091803  1.683445 -0.138271  0.335084   -0.150109 -0.498572 -0.031330  0.025731   0.772015  0.391873  0.305499
180 -1.151670 -0.136922  0.337889  0.078220  0.369073       1.227139      0.105301  1.071694 -0.975477 -0.886989 -0.069351  0.562060  0.488399 -0.557646  0.757067  1.737138  1.836723  1.047089  1.333585        -0.013736       -0.365533 -1.020052 -0.851929 -0.839099 -1.771801   -1.481691 -0.720148  0.074493 -1.103137  -1.614577  0.796861 -0.082167
181  0.608918  1.222119  0.496231  0.155495 -1.311209      -0.217372      0.622135  0.288548  0.802792 -0.291216 -0.443443 -0.456830 -0.183793 -0.461340  0.871097  0.748692  1.611034  0.395883  0.431235         0.621541       -1.302547 -0.677230  0.838320  0.445752  0.921900    0.478050  0.357515  0.730874  1.095663   1.567546 -0.378298 -0.862958
182  0.823778  1.493009 -0.017913  0.358203  0.521826      -2.433951      0.617977  1.955009  0.802792 -1.057210  1.981226  2.151677  1.935480  5.292303  0.873005 -0.007264  0.204238  0.982999  0.955809         0.517112        0.030065  0.230785 -0.851929  1.730602  0.426995    0.040944  0.176226  0.115992  0.269639   0.371468  1.977213  1.479415
183 -1.178211  0.476789  0.509271  0.969685  0.572744       0.828653     -0.617424 -1.778592 -1.416936 -0.801879 -0.942232 -1.316665  0.077615 -0.611325  0.370130  0.288100  1.018600  1.502590  0.379906        -0.013736       -0.365533 -1.020052 -0.851929 -0.021467 -1.771801   -1.481691  0.981955 -0.303842  0.528962  -1.614577 -1.062798 -0.862958
184  0.448826  1.341494  1.675409  1.937306  1.098893       1.227139      0.105301  1.071694 -0.975477 -0.631658 -0.069351  0.562060 -0.099769 -0.151897  0.508969  1.452009  0.488231  1.185571  0.486669        -0.622906       -0.202327 -0.853274 -0.851929 -1.890341 -1.071863   -0.793707 -2.069744 -0.412432 -1.420490  -1.214030  0.119284 -0.082167
