gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,2,Blue,jng,Closer,Golden Guardians,Rek'Sai,Elise,Irelia,Lucian,LeBlanc,Gangplank,2018,0,2,5,2,7,19,0,0,0,0,1,1,0,0,0.2081,0.773,,,,,,,,,,,,,,,,,,,,,,,,0,0,5870,174.5292,0.124976,9,0.2676,7,0.2081,8,30,0.892,9589,5197,154.5193,0.161777,8875,,167,50,117,96,0,4.9653,3264,3168,54,3051,3180,55,213,-12,-1,5150,4942,82,4869,5125,92,281,-183,-10
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,3,Blue,mid,Goldenglue,Golden Guardians,Diana,Elise,Irelia,Lucian,LeBlanc,Gangplank,2018,0,0,3,2,7,19,0,0,0,0,0,0,0,0,0.2081,0.773,,,,,,,,,,,,,,,,,,,,,,,,0,1,6775,201.4371,0.144244,13,0.3865,7,0.2081,7,32,0.9514,12235,7843,233.1913,0.24415,11925,,292,262,30,25,0,8.6819,3081,4405,74,3502,4561,89,-421,-156,-15,5174,7324,125,5405,7832,147,-231,-508,-22
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,4,Blue,bot,FBI,Golden Guardians,Senna,Elise,Irelia,Lucian,LeBlanc,Gangplank,2018,0,4,1,0,7,19,0,0,0,0,0,0,0,0,0.2081,0.773,,,,,,,,,,,,,,,,,,,,,,,,0,1,19096,567.7701,0.406566,10,0.2973,8,0.2379,5,31,0.9217,13680,9288,276.1546,0.289134,13825,,282,274,8,8,0,8.3845,3583,3102,87,3364,3209,84,219,-107,3,5444,4913,140,5694,5607,135,-250,-694,5
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,5,Blue,sup,Keith,Golden Guardians,Tahm Kench,Elise,Irelia,Lucian,LeBlanc,Gangplank,2018,0,0,5,1,7,19,0,0,0,0,0,0,0,0,0.2081,0.773,,,,,,,,,,,,,,,,,,,,,,,,0,0,2089,62.111,0.0444761,43,1.2785,4,0.1189,15,64,1.9029,6193,1801,53.5481,0.0560568,5775,,28,28,0,0,0,0.8325,2110,2780,13,2131,2906,14,-21,-126,-1,3174,4111,21,3085,4096,24,89,15,-3
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,6,Red,top,Licorice,Cloud9,Camille,Akali,Rumble,Qiyana,Vladimir,Orianna,2018,1,4,3,2,19,7,1,0,0,0,0,0,0,1,0.5649,0.773,,,,,,,,,,,,,,,,,,,,,,,,0,0,15981,475.1536,0.226572,21,0.6244,6,0.1784,10,43,1.2785,14376,9984,296.8484,0.231557,13483,,297,255,42,21,10,8.8305,2886,3734,67,2955,4351,66,-69,-617,1,4733,6892,114,4978,6992,108,-245,-100,6
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,7,Red,jng,Blaber,Cloud9,Lee Sin,Akali,Rumble,Qiyana,Vladimir,Orianna,2018,1,7,2,9,19,7,1,0,0,0,0,0,0,0,0.5649,0.773,,,,,,,,,,,,,,,,,,,,,,,,0,0,8619,256.2636,0.122196,16,0.4757,5,0.1487,9,37,1.1001,12799,8407,249.9604,0.194981,12050,,187,39,148,91,24,5.56,3051,3180,55,3264,3168,54,-213,12,1,4869,5125,92,5150,4942,82,-281,183,10
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,8,Red,mid,Nisqy,Cloud9,Zoe,Akali,Rumble,Qiyana,Vladimir,Orianna,2018,1,3,1,8,19,7,0,0,0,0,0,0,0,0,0.5649,0.773,,,,,,,,,,,,,,,,,,,,,,,,1,0,20424,607.2547,0.289562,18,0.5352,3,0.0892,8,39,1.1596,13174,8782,261.11,0.203679,12500,,258,228,30,12,10,7.671,3502,4561,89,3081,4405,74,421,156,15,5405,7832,147,5174,7324,125,231,508,22
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,9,Red,bot,Zven,Cloud9,Aphelios,Akali,Rumble,Qiyana,Vladimir,Orianna,2018,1,5,0,9,19,7,0,0,0,0,0,0,0,0,0.5649,0.773,,,,,,,,,,,,,,,,,,,,,,,,1,0,17961,534.0238,0.254643,11,0.3271,16,0.4757,2,56,1.665,16558,12166,361.7245,0.282166,14750,,336,297,39,19,4,9.9901,3364,3209,84,3583,3102,87,-219,107,-3,5694,5607,135,5444,4913,140,250,694,-5
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,10,Red,sup,Vulcan,Cloud9,Nautilus,Akali,Rumble,Qiyana,Vladimir,Orianna,2018,1,0,1,11,19,7,0,0,0,0,0,0,0,0,0.5649,0.773,,,,,,,,,,,,,,,,,,,,,,,,0,0,7549,224.45,0.107026,49,1.4569,6,0.1784,15,84,2.4975,8170,3778,112.329,0.0876179,7385,,30,30,0,0,0,0.892,2131,2906,14,2110,2780,13,21,126,1,3085,4096,24,3174,4111,21,-89,-15,3
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,100,Blue,team,,Golden Guardians,,Elise,Irelia,Lucian,LeBlanc,Gangplank,2018,0,7,19,9,7,19,0,0,0,0,1,,,,0.2081,0.773,0,1,4,1,4,0,0,1,0,0,0,0,1,1,1,0,0,2,1,3,11,0,0,0,3,46969,1396.5015,,90,2.6759,34,1.0109,39,195,5.7978,54084,32122,955.0644,,52100,-0.143728,,839,172,135,4,30.0595,14993,17806,294,14934,17590,309,59,216,-15,23920,28282,476,23786,29552,512,134,-1270,-36
ESPORTSTMNT02/1270866,complete,https://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270866?gameHash=ff717fb95b6a5131&amp;tab=overview,LCS,2020,Spring,0,1/26/2020 22:02,1,10.01,200,Red,team,,Cloud9,,Akali,Rumble,Qiyana,Vladimir,Orianna,2018,1,19,7,39,19,7,2,0,0,0,0,,,,0.5649,0.773,1,4,1,4,1,0,1,2,1,0,0,0,0,1,1,1,2,0,0,11,3,1,1,3,0,70534,2097.1457,,115,3.4192,36,1.0704,44,259,7.7007,65077,43115,1281.9128,,60168,0.143728,,849,259,143,48,32.9435,14934,17590,309,14993,17806,294,-59,-216,15,23786,29552,512,23920,28282,476,-134,1270,36
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,1,Blue,top,V1per,FlyQuest,Aatrox,Lucian,Elise,Qiyana,LeBlanc,Ornn,1889,1,3,0,3,19,6,0,0,0,0,0,0,0,0,0.6035,0.7941,,,,,,,,,,,,,,,,,,,,,,,,0,0,6112,194.1345,0.123953,12,0.3812,8,0.2541,2,27,0.8576,11985,7856,249.5289,0.210532,10200,,270,250,20,11,4,8.576,3176,4553,80,3105,4622,83,71,-69,-3,5045,7087,126,5222,7864,140,-177,-777,-14
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,2,Blue,jng,Santorin,FlyQuest,Rek'Sai,Lucian,Elise,Qiyana,LeBlanc,Ornn,1889,1,7,2,9,19,6,1,0,0,0,1,1,0,0,0.6035,0.7941,,,,,,,,,,,,,,,,,,,,,,,,1,0,10867,345.1668,0.220386,10,0.3176,17,0.54,10,53,1.6834,13056,8927,283.5469,0.239234,11525,,197,23,174,113,12,6.2573,4151,3508,66,3223,3387,69,928,121,-3,6065,5798,103,4664,4876,96,1401,922,7
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,3,Blue,mid,PowerOfEvil,FlyQuest,Rumble,Lucian,Elise,Qiyana,LeBlanc,Ornn,1889,1,3,1,12,19,6,1,0,0,0,1,0,1,0,0.6035,0.7941,,,,,,,,,,,,,,,,,,,,,,,,0,0,17024,540.7305,0.345251,14,0.4447,1,0.0318,5,32,1.0164,12126,7997,254.0074,0.214311,11225,,227,223,4,1,0,7.2102,3911,4627,77,3185,4643,85,726,-16,-8,5342,7253,113,5181,6900,126,161,353,-13
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,5,Blue,bot,WildTurtle,FlyQuest,Aphelios,Lucian,Elise,Qiyana,LeBlanc,Ornn,1889,1,5,3,7,19,6,1,0,0,0,0,0,0,0,0.6035,0.7941,,,,,,,,,,,,,,,,,,,,,,,,0,0,11717,372.1652,0.237624,9,0.2859,6,0.1906,4,22,0.6988,12775,8646,274.6215,0.231704,11800,,247,231,16,16,0,7.8454,3236,3019,80,3217,2925,86,19,94,-6,5674,5762,128,4551,4626,111,1123,1136,17
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,4,Blue,sup,IgNar,FlyQuest,Leona,Lucian,Elise,Qiyana,LeBlanc,Ornn,1889,1,1,0,14,19,6,0,0,0,0,0,0,0,0,0.6035,0.7941,,,,,,,,,,,,,,,,,,,,,,,,0,0,3589,113.9968,0.0727859,59,1.874,12,0.3812,13,95,3.0175,8018,3889,123.5257,0.104219,7425,,36,36,0,0,0,1.1435,2155,2832,14,2021,2443,14,134,389,0,3695,4365,21,3040,3540,22,655,825,-1
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,6,Red,top,Ruin,Counter Logic Gaming,Camille,Akali,Riven,Lee Sin,Thresh,Orianna,1889,0,3,4,1,6,19,0,0,0,0,0,0,0,0,0.1906,0.7941,,,,,,,,,,,,,,,,,,,,,,,,0,0,7252,230.3441,0.207681,15,0.4764,6,0.1906,5,36,1.1435,12369,8240,261.7258,0.285935,11708,,303,295,8,8,0,9.6241,3105,4622,83,3176,4553,80,-71,69,3,5222,7864,140,5045,7087,126,177,777,14
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,7,Red,jng,Wiggily,Counter Logic Gaming,Jarvan IV,Akali,Riven,Lee Sin,Thresh,Orianna,1889,0,0,5,5,6,19,0,0,0,0,0,0,0,0,0.1906,0.7941,,,,,,,,,,,,,,,,,,,,,,,,0,1,5360,170.2488,0.153498,25,0.7941,13,0.4129,12,61,1.9375,9241,5112,162.3716,0.177389,9250,,183,22,161,132,0,5.8126,3223,3387,69,4151,3508,66,-928,-121,3,4664,4876,96,6065,5798,103,-1401,-922,-7
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,8,Red,mid,Crown,Counter Logic Gaming,Zoe,Akali,Riven,Lee Sin,Thresh,Orianna,1889,0,3,4,1,6,19,0,0,0,0,0,0,0,1,0.1906,0.7941,,,,,,,,,,,,,,,,,,,,,,,,0,0,11055,351.1382,0.31659,19,0.6035,4,0.1271,9,39,1.2388,11171,7042,223.6739,0.244362,10275,,226,207,19,14,0,7.1784,3185,4643,85,3911,4627,77,-726,16,8,5181,6900,126,5342,7253,113,-161,-353,13
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,9,Red,bot,Stixxay,Counter Logic Gaming,Senna,Akali,Riven,Lee Sin,Thresh,Orianna,1889,0,0,3,5,6,19,0,0,0,0,0,0,0,0,0.1906,0.7941,,,,,,,,,,,,,,,,,,,,,,,,0,0,7749,246.1302,0.221914,16,0.5082,5,0.1588,7,30,0.9529,10589,6460,205.1879,0.224166,10025,,254,249,5,5,0,8.0678,3217,2925,86,3236,3019,80,-19,-94,6,4551,4626,111,5674,5762,128,-1123,-1136,-17
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,10,Red,sup,Smoothie,Counter Logic Gaming,Nautilus,Akali,Riven,Lee Sin,Thresh,Orianna,1889,0,0,3,4,6,19,0,0,0,0,0,0,0,0,0.1906,0.7941,,,,,,,,,,,,,,,,,,,,,,,,0,0,3503,111.2652,0.100318,43,1.3658,8,0.2541,13,74,2.3504,6093,1964,62.3822,0.0681482,5675,,36,36,0,0,0,1.1435,2021,2443,14,2155,2832,14,-134,-389,0,3040,3540,22,3695,4365,21,-655,-825,1
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,100,Blue,team,,FlyQuest,,Lucian,Elise,Qiyana,LeBlanc,Ornn,1889,1,19,6,45,19,6,3,0,0,0,1,,,,0.6035,0.7941,1,4,0,4,0,0,2,1,1,0,0,0,1,1,1,1,1,0,1,8,2,1,1,1,0,49309,1566.1938,,104,3.3033,44,1.3976,34,229,7.2737,57960,37314,1185.1985,,52175,0.105784,,763,214,141,16,31.0323,16629,18539,317,14751,18020,337,1878,519,-20,25821,30265,491,22658,27806,495,3163,2459,-4
ESPORTSTMNT02/1270874,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1270874?gameHash=d22ded3c46abb9b8,LCS,2020,Spring,0,1/26/2020 22:57,1,10.01,200,Red,team,,Counter Logic Gaming,,Akali,Riven,Lee Sin,Thresh,Orianna,1889,0,6,19,16,6,19,0,0,0,0,0,,,,0.1906,0.7941,0,0,4,0,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,2,8,0,0,0,1,34919,1109.1265,,118,3.748,36,1.1435,46,240,7.6231,49463,28817,915.3097,,46933,-0.105784,,809,193,159,0,31.8264,14751,18020,337,16629,18539,317,-1878,-519,20,22658,27806,495,25821,30265,491,-3163,-2459,4
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,1,Blue,top,Kumo,Evil Geniuses,Mordekaiser,Gangplank,Rumble,Lucian,Elise,Gragas,2350,1,3,1,0,15,4,0,0,0,0,0,0,0,0,0.383,0.4851,,,,,,,,,,,,,,,,,,,,,,,,0,0,16395,418.5957,0.20832,27,0.6894,5,0.1277,14,49,1.2511,14165,9095,232.2128,0.202733,12900,,309,282,27,16,4,7.8894,2918,4857,75,3202,5158,89,-284,-301,-14,4711,7797,129,5013,8098,140,-302,-301,-11
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,2,Blue,jng,Svenskeren,Evil Geniuses,Lee Sin,Gangplank,Rumble,Lucian,Elise,Gragas,2350,1,1,2,12,15,4,0,0,0,0,1,1,0,0,0.383,0.4851,,,,,,,,,,,,,,,,,,,,,,,,0,0,8771,223.9404,0.111447,30,0.766,20,0.5106,18,73,1.8638,11921,6851,174.9191,0.152715,10725,,189,46,143,104,1,4.8255,3063,2577,51,3033,2998,62,30,-421,-11,4165,3809,77,4287,4291,86,-122,-482,-9
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,3,Blue,mid,Jizuke,Evil Geniuses,LeBlanc,Gangplank,Rumble,Lucian,Elise,Gragas,2350,1,3,1,6,15,4,0,0,0,0,1,0,1,0,0.383,0.4851,,,,,,,,,,,,,,,,,,,,,,,,0,0,22044,562.8255,0.280098,16,0.4085,6,0.1532,3,36,0.9191,16561,11491,293.3872,0.256139,15525,,337,297,40,12,24,8.6043,3202,4437,72,2935,4101,73,267,336,-1,4981,7062,114,4331,6014,110,650,1048,4
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,4,Blue,bot,Bang,Evil Geniuses,Senna,Gangplank,Rumble,Lucian,Elise,Gragas,2350,1,8,0,5,15,4,2,1,0,0,0,0,0,0,0.383,0.4851,,,,,,,,,,,,,,,,,,,,,,,,0,0,27434,700.4426,0.348585,26,0.6638,22,0.5617,12,76,1.9404,18526,13456,343.5574,0.299938,16800,,341,322,19,16,3,8.7064,3522,3275,99,3310,3239,88,212,36,11,5173,5245,143,5435,5782,136,-262,-537,7
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,5,Blue,sup,Zeyzal,Evil Geniuses,Tahm Kench,Gangplank,Rumble,Lucian,Elise,Gragas,2350,1,0,0,10,15,4,0,0,0,0,1,0,1,0,0.383,0.4851,,,,,,,,,,,,,,,,,,,,,,,,1,0,4057,103.583,0.0515495,65,1.6596,14,0.3574,20,106,2.7064,9039,3969,101.3362,0.0884763,8750,,42,42,0,0,0,1.0723,2260,2963,15,2174,2584,14,86,379,1,3278,4583,25,3318,3502,21,-40,1081,4
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,6,Red,top,Ssumday,100 Thieves,Aatrox,Akali,Aphelios,Qiyana,Jarvan IV,Zoe,2350,0,0,1,1,4,15,0,0,0,0,0,0,0,0,0.1021,0.4851,,,,,,,,,,,,,,,,,,,,,,,,0,0,12180,310.9787,0.235335,24,0.6128,9,0.2298,13,51,1.3021,14113,9043,230.8851,0.259064,14150,,341,319,22,10,0,8.7064,3202,5158,89,2918,4857,75,284,301,14,5013,8098,140,4711,7797,129,302,301,11
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,7,Red,jng,Meteos,100 Thieves,Olaf,Akali,Aphelios,Qiyana,Jarvan IV,Zoe,2350,0,0,5,1,4,15,0,0,0,0,0,0,0,0,0.1021,0.4851,,,,,,,,,,,,,,,,,,,,,,,,0,0,6611,168.7915,0.127734,13,0.3319,22,0.5617,12,72,1.8383,9744,4674,119.3362,0.133906,8875,,177,39,138,91,14,4.5191,3033,2998,62,3063,2577,51,-30,421,11,4287,4291,86,4165,3809,77,122,482,9
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,8,Red,mid,Ryoma,100 Thieves,Ryze,Akali,Aphelios,Qiyana,Jarvan IV,Zoe,2350,0,0,5,3,4,15,0,0,0,0,0,0,0,1,0.1021,0.4851,,,,,,,,,,,,,,,,,,,,,,,,0,0,14132,360.817,0.27305,20,0.5106,6,0.1532,19,43,1.0979,12761,7691,196.366,0.220333,12800,,306,239,67,35,9,7.8128,2935,4101,73,3202,4437,72,-267,-336,1,4331,6014,110,4981,7062,114,-650,-1048,-4
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,9,Red,bot,Cody Sun,100 Thieves,Xayah,Akali,Aphelios,Qiyana,Jarvan IV,Zoe,2350,0,2,1,2,4,15,0,0,0,0,0,0,0,0,0.1021,0.4851,,,,,,,,,,,,,,,,,,,,,,,,0,0,14602,372.817,0.282132,21,0.5362,19,0.4851,12,57,1.4553,15386,10316,263.3872,0.295531,14650,,380,352,28,28,0,9.7021,3310,3239,88,3522,3275,99,-212,-36,-11,5435,5782,136,5173,5245,143,262,537,-7
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,10,Red,sup,Stunt,100 Thieves,Rakan,Akali,Aphelios,Qiyana,Jarvan IV,Zoe,2350,0,2,3,1,4,15,0,0,0,0,0,0,0,0,0.1021,0.4851,,,,,,,,,,,,,,,,,,,,,,,,0,1,4231,108.0255,0.081749,72,1.8383,21,0.5362,19,127,3.2426,8252,3182,81.2426,0.0911653,7975,,45,45,0,0,0,1.1489,2174,2584,14,2260,2963,15,-86,-379,-1,3318,3502,21,3278,4583,25,40,-1081,-4
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,100,Blue,team,,Evil Geniuses,,Gangplank,Rumble,Lucian,Elise,Gragas,2350,1,15,4,33,15,4,2,1,0,0,1,,,,0.383,0.4851,1,5,1,4,1,2,1,1,0,0,1,0,0,1,1,1,1,0,0,9,3,1,1,1,0,78701,2009.3872,,164,4.1872,67,1.7106,67,340,8.6809,70212,44864,1145.4638,,64700,0.101502,,989,229,148,32,31.0979,14965,18109,312,14654,18080,326,311,29,-14,22308,28496,488,22384,27687,493,-76,809,-5
ESPORTSTMNT02/1271091,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271091?gameHash=d31d642fb546e43e,LCS,2020,Spring,0,1/28/2020 0:52,1,10.01,200,Red,team,,100 Thieves,,Akali,Aphelios,Qiyana,Jarvan IV,Zoe,2350,0,4,15,8,4,15,0,0,0,0,0,,,,0.1021,0.4851,0,1,5,1,4,1,0,0,0,0,0,1,1,1,1,0,0,1,1,3,9,0,0,0,1,51756,1321.4298,,150,3.8298,77,1.966,75,350,8.9362,60256,34908,891.2681,,58450,-0.101502,,994,255,164,23,31.8894,14654,18080,326,14965,18109,312,-311,-29,14,22384,27687,493,22308,28496,488,76,-809,5
ESPORTSTMNT02/1271104,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271104?gameHash=20332c0660059ff8,LCS,2020,Spring,0,1/28/2020 2:16,1,10.01,1,Blue,top,Impact,Team Liquid,Ornn,Lucian,Qiyana,Aphelios,Irelia,LeBlanc,2368,1,1,0,4,9,4,0,0,0,0,0,0,0,0,0.228,0.3294,,,,,,,,,,,,,,,,,,,,,,,,0,0,13459,341.022,0.255797,20,0.5068,8,0.2027,6,46,1.1655,12607,7501,190.0591,0.175215,12150,,241,241,0,0,0,6.1064,2768,4130,64,2931,4181,66,-163,-51,-2,4335,6816,110,5121,7085,115,-786,-269,-5
ESPORTSTMNT02/1271104,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271104?gameHash=20332c0660059ff8,LCS,2020,Spring,0,1/28/2020 2:16,1,10.01,2,Blue,jng,Shernfire,Team Liquid,Jarvan IV,Lucian,Qiyana,Aphelios,Irelia,LeBlanc,2368,1,0,1,7,9,4,0,0,0,0,0,0,0,0,0.228,0.3294,,,,,,,,,,,,,,,,,,,,,,,,1,0,4146,105.0507,0.0787973,14,0.3547,13,0.3294,13,49,1.2416,11260,6154,155.9291,0.143749,10110,,175,14,161,105,8,4.4341,2642,2434,49,3492,2533,53,-850,-99,-4,4284,4430,83,5063,3887,76,-779,543,7
ESPORTSTMNT02/1271104,complete,http://matchhistory.na.leagueoflegends.com/en/#match-details/ESPORTSTMNT02/1271104?gameHash=20332c0660059ff8,LCS,2020,Spring,0,1/28/2020 2:16,1,10.01,3,Blue,mid,Jensen,Team Liquid,Orianna,Lucian,Qiyana,Aphelios,Irelia,LeBlanc,2368,1,5,0,3,9,4,0,0,0,0,0,0,0,0,0.228,0.3294,,,,,,,,,,,,,,,,,,,,,,,,1,0,19172,485.777,0.364376,15,0.3801,5,0.1267,8,34,0.8615,17088,11982,303.598,0.279891,15400,,383,315,68,37,18,9.7044,3523,4857,101,3389,4884,93,134,-27,8,5820,7788,155,5476,8256,158,344,-468,-3
